file,type,v_model,t_model,ntk_stability,agop_magnitude,alignment,phase_region,metadata,agop_log
results/architecture_comparison/cross_modal_phase_analysis.json,cross_modal,vit_base_patch16_224,roberta_base,0.40257328748703003,154.45782470703125,0.07000000029802322,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 150}",2.1888099141981847
results/architecture_comparison/cross_modal_phase_analysis.json,cross_modal,convnext_tiny,gpt2_medium,0.4024578630924225,153.891357421875,0.056000005453825,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 150}",2.1872142304270583
results/architecture_comparison/cross_modal_phase_analysis.json,cross_modal,convnext_tiny,albert_base_v2,0.40491411089897156,154.1470947265625,0.0793333351612091,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 150}",2.1879353438139435
results/architecture_comparison/cross_modal_phase_analysis.json,cross_modal,mixer_b16_224,bert_base,0.39954230189323425,154.54591369628906,0.059333331882953644,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 768, 'num_samples': 150}",2.1890575264968906
results/architecture_comparison/cross_modal_phase_analysis.json,cross_modal,mixer_b16_224,gpt2_medium,0.4018886685371399,154.6632080078125,0.06733333319425583,chaotic,"{'v_feature_dim': 768, 't_feature_dim': 1024, 'num_samples': 150}",2.189387014025692
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,bert_base,0.2043944150209427,6.592691898345947,0.01770833320915699,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8190627799858697
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,distilbert_base,0.21489731967449188,6.600046634674072,0.01822916604578495,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8195470042014886
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,roberta_base,0.2082899510860443,6.568381309509277,0.01545139029622078,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8174583566345822
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,roberta_large,0.20841796696186066,6.584690093994141,0.01701388694345951,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.818535339876087
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,gpt2_medium,0.2050935924053192,6.592523097991943,0.015104166232049465,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 1024, 'num_samples': 576}",0.8190516600970684
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,gpt2_large,0.21245580911636353,6.626283168792725,0.01840277761220932,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 1024, 'num_samples': 576}",0.8212699911686128
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,albert_base_v2,0.20295549929141998,6.558173179626465,0.014930556528270245,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8167828807698416
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,albert_large_v2,0.20282670855522156,6.538443088531494,0.01753472350537777,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8154743479401747
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,xlnet_base_cased,0.20886382460594177,6.579031467437744,0.015104168094694614,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 512, 'num_samples': 576}",0.8181619636346559
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,xlnet_large_cased,0.1999461054801941,6.618855953216553,0.01597222127020359,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 512, 'num_samples': 576}",0.820782929606033
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,distilroberta_base,0.20108023285865784,6.604573726654053,0.01875000260770321,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 768, 'num_samples': 576}",0.8198447925648306
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet34,microsoft/DialoGPT-medium,0.2102242112159729,6.591202259063721,0.01788194663822651,chaotic,"{'v_feature_dim': 512, 't_feature_dim': 1024, 'num_samples': 576}",0.8189646387060148
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,bert_base,0.1756908893585205,5.943414688110352,0.01701388880610466,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7740360332227725
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,distilbert_base,0.17710044980049133,5.874830722808838,0.01927083171904087,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7689953573836481
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,roberta_base,0.18093730509281158,5.963574409484863,0.01701389066874981,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7755066424664131
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,roberta_large,0.17942577600479126,5.855794906616211,0.01597222313284874,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 768, 'num_samples': 576}",0.7675858575924777
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,gpt2_medium,0.15691928565502167,7.605013370513916,0.01545138843357563,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 1024, 'num_samples': 576}",0.8810999819365174
results/medium_scale_analysis_20250903_170303/cross_modal_analysis/cross_modal_phase_analysis.json,cross_modal,resnet50,gpt2_large,0.15883459150791168,7.697835445404053,0.01666666753590107,chaotic,"{'v_feature_dim': 2048, 't_feature_dim': 1024, 'num_samples': 576}",0.8863686230649632
