file,model,dataset,layer,layer_idx,I_X_T,I_Y_T,H_T,efficiency,compression,info_efficiency,compression_ratio
./results/medium_scale_analysis_20250903_170303/swin_small_patch4_window7_224_cifar100_analysis.json,swin_small_patch4_window7_224,cifar100,summary,-1,0.03377118691445447,0.1,,,,2.96101642020701,0.6622881308554553
./results/medium_scale_analysis_20250903_170303/swin_small_patch4_window7_224_cifar100_analysis.json,swin_small_patch4_window7_224,cifar100,summary_final,999,0.03377118691445447,0.1,,,,2.96101642020701,0.6622881308554553
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,layer_0,0,0.03284424637657068,0.1,-1.6587600059022667,3.044673299958395,-10.0,3.044580602425697,0.6715575362342933
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,layer_1,1,0.03199676188711793,0.1,0.9650744650158861,3.125316253963203,-10.0,3.125218580998919,0.6800323811288207
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,layer_2,2,0.033565593643901645,0.1,3.9751287681561847,2.9792412153022796,-10.0,2.9791524591643492,0.6643440635609836
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,layer_3,3,0.03443517334319072,0.1,-1.5455734916476687,2.9040074520134285,-10.0,2.9039231218695685,0.6556482665680928
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,summary,-1,0.03284424637657068,0.1,,,,3.044580602425697,0.6715575362342933
./results/medium_scale_analysis_20250903_170303/convnext_small_cifar100_analysis.json,convnext_small,cifar100,summary_final,999,0.03443517334319072,0.1,,,,2.9039231218695685,0.6556482665680928
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_svhn_analysis.json,efficientnet_b2,svhn,layer_0,0,0.035735159050470984,0.1,1.3957693963101925,2.798364486324625,0.07596667122060163,2.7982861800779357,0.6426484094952902
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_svhn_analysis.json,efficientnet_b2,svhn,summary,-1,0.035735159050470984,0.1,,,,2.7982861800779357,0.6426484094952902
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_svhn_analysis.json,efficientnet_b2,svhn,summary_final,999,0.035735159050470984,0.1,,,,2.7982861800779357,0.6426484094952902
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,layer_0,0,0.0317858644227225,0.1,0.8019964829062619,3.146052555629534,-10.0,3.14595358227646,0.682141355772775
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,layer_1,1,0.033667503911331505,0.1,0.6638416016378179,2.970223164252545,-10.0,2.9701349446164107,0.6633249608866849
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,layer_2,2,0.032105457702125036,0.1,0.953249303216979,3.11473522439087,-10.0,3.114638211657379,0.6789454229787497
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,layer_3,3,0.032346081994224514,0.1,-2.9980514479351617,3.0915645368689564,-10.0,3.0914689621108558,0.6765391800577549
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,summary,-1,0.0317858644227225,0.1,,,,3.14595358227646,0.682141355772775
./results/medium_scale_analysis_20250903_170303/resnet34_svhn_analysis.json,resnet34,svhn,summary_final,999,0.032346081994224514,0.1,,,,3.0914689621108558,0.6765391800577549
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_cifar100_analysis.json,efficientnet_b2,cifar100,layer_0,0,0.03313650380861091,0.1,-0.6410241061145613,3.0178198815897357,-3.035691594513306,3.0177288119696755,0.6686349619138909
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_cifar100_analysis.json,efficientnet_b2,cifar100,summary,-1,0.03313650380861091,0.1,,,,3.0177288119696755,0.6686349619138909
./results/medium_scale_analysis_20250903_170303/efficientnet_b2_cifar100_analysis.json,efficientnet_b2,cifar100,summary_final,999,0.03313650380861091,0.1,,,,3.0177288119696755,0.6686349619138909
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_0,0,0.0314169516361688,0.1,-2.109922274800845,3.18299500085409,-10.0,3.1828936895070705,0.685830483638312
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_1,1,0.03175355213561863,0.1,-2.4270635350511722,3.1492539660729135,-10.0,3.149154791190754,0.6824644786438137
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_2,2,0.03324258755201304,0.1,-1.9270035488619746,3.008189414964612,-10.0,3.008098925651139,0.6675741244798696
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_3,3,0.03354803008977038,0.1,-1.1333815033912469,2.980800951126262,-10.0,2.9807121020315743,0.6645196991022962
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_4,4,0.031971554012014666,0.1,-2.7913030447164595,3.127780400115076,-10.0,3.127682573072578,0.6802844598798534
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_5,5,0.0316318865168046,0.1,-3.214408188755704,3.1613669310198906,-10.0,3.1612669917706113,0.683681134831954
./results/medium_scale_analysis_20250903_170303/mixer_b16_224_cifar10_analysis.json,mixer_b16_224,cifar10,layer_6,6,0.03355224548654801,0.1,-3.0900788812335658,2.980426452831381,-10.0,2.98033762606039,0.66447754513452
